"name","length","assignment","rule","support","begin","end","type","pure","pure_support","pure_inner","pure_outer","scan_best_support","scan_assigned_support","scan_assigned_nosupport","scan_best_profile","scan_assigned_profile","crf","crf_support","crf_inner","crf_outer","crfscan_best_support","crfscan_assigned_support","crfscan_assigned_nosupport","crfscan_best_profile","crfscan_assigned_profile","major_id","minor_id"
"20-00220_PRRT_20","1026.0","HIV-1 Subtype D, potential recombinant","2c","63.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype D","63.0","1.26","61.74","0.643","0.214","0.786","D D D D A1 A1 D A1 A1 D D D D G","- - D D - - D - - - - - - -","HIV-1 Subtype D","28.0","12.32","15.68","","","","","","",""
"20-00245_RT_20","666.0","HIV-1 Subtype B","11","96.0","2183.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype B","96.0","23.04","72.96","","","","","","","","","","","","","","","",""
"20-00246_PRRT_20","1026.0","Check the report","6d","","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype B","60.0","0.0","60.0","0.786","0.214","0.786","B B B B B B B A1 D D B B B B","- - - - B - - - - - B - - B","HIV-1 Subtype B","20.0","6.0","14.0","","","","","","",""
"20-00248_PRRT_20","1026.0","HIV-1 Subtype B","1b","95.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype B","95.0","0.0","95.0","1.0","0.643","0.357","B B B B B B B B B B B B B B","B B B - B - - - B - B B B B","HIV-1 Subtype B","49.0","22.05","26.95","","","","","","",""
"20-00249_PRRT_20","1026.0","HIV-1 Subtype B","1a","100.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype B","100.0","0.0","100.0","1.0","0.357","0.643","B B B B B B B B B B B B B B","B - - - - - - - - - B B B B","HIV-1 Subtype B","84.0","84.0","0.0","","","","","","B","B"
"20-00250_PRRT_20","1026.0","HIV-1 Subtype A (A1)","1a","100.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype A (A1)","100.0","30.0","70.0","1.0","1.0","0.0","A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1","A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1","HIV-1 Subtype A (A1)","97.0","97.0","0.0","","","","","","A1","A1"
"20-00256_PRRT_20","1026.0","HIV-1 Subtype A (A1)","1b","100.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype A (A1)","100.0","70.0","30.0","1.0","1.0","0.0","A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1","A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1","HIV-1 Subtype A (A1)","96.0","20.0","76.0","","","","","","",""
"20-00258_RT_20","666.0","HIV-1 Subtype C","11","99.0","2183.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype C","99.0","72.27","26.73","","","","","","","","","","","","","","","",""
"20-00259_PRRT_20","1026.0","HIV-1 Subtype B","1a","100.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype B","100.0","0.0","100.0","1.0","0.357","0.643","B B B B B B B B B B B B B B","B - - - - - - - - - B B B B","HIV-1 Subtype B","71.0","71.0","0.0","","","","","","B","B"
"20-00261_PRRT_20","1026.0","HIV-1 Subtype B","1a","98.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype B","98.0","0.0","98.0","1.0","0.643","0.357","B B B B B B B B B B B B B B","B - - B B - - - B B B B B B","HIV-1 Subtype B","73.0","45.26","27.74","","","","","","B","B"
"20-00263_PRRT_20","1026.0","HIV-1 Subtype B","1a","98.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype B","98.0","0.98","97.02","1.0","0.5","0.5","B B B B B B B B B B B B B B","B B - - B - - - - - B B B B","HIV-1 Subtype B","71.0","56.0","15.0","","","","","","B","B"
"20-00264_PRRT_20","1026.0","HIV-1 Subtype B","1b","99.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype B","99.0","0.99","98.01","1.0","0.5","0.5","B B B B B B B B B B B B B B","B - - - B B - - - - B B B B","HIV-1 Subtype B","64.0","39.68","24.32","","","","","","",""
"20-00276_PRRT_20","1026.0","HIV-1 Subtype A (A1)","1a","100.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype A (A1)","100.0","5.0","95.0","1.0","0.643","0.357","A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1","- - - - A1 - A1 A1 A1 A1 A1 A1 A1 A1","HIV-1 Subtype A (A1)","70.0","70.0","0.0","","","","","","A1","A1"
"20-00277_PRRT_20","1026.0","HIV-1 Subtype G, potential recombinant","3c","99.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype G","99.0","1.98","97.02","0.643","0.357","0.571","G A1 A1 A1 A1 A1 A1 A1 A1 G G G G A1","G - A1 - - - - - - G G G G -","HIV-1 CRF 02_AG","96.0","66.0","30.0","0.643","0.357","0.643","02_AG 02_AG A1 02_AG 02_AG A1 A1 A1 A1 02_AG 02_AG 02_AG 02_AG 02_AG","02_AG 02_AG - 02_AG 02_AG - - - - - - - - 02_AG","",""
"20-00546_PRRT_20","1026.0","HIV-1 Subtype B","1b","97.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype B","97.0","0.0","97.0","1.0","0.357","0.643","B B B B B B B B B B B B B B","B - - - - - - - - - B B B B","HIV-1 Subtype B","37.0","19.0","18.0","","","","","","",""
"PK105_F482_23_MiS84_S86_20consensus_PRRT_20","1026.0","HIV-1 Subtype B","1a","100.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype B","100.0","59.0","41.0","1.0","1.0","0.0","B B B B B B B B B B B B B B","B B B B B B B B B B B B B B","HIV-1 Subtype B","100.0","100.0","0.0","","","","","","B","B"
