"name","length","assignment","rule","support","begin","end","type","pure","pure_support","pure_inner","pure_outer","scan_best_support","scan_assigned_support","scan_assigned_nosupport","scan_best_profile","scan_assigned_profile","crf","crf_support","crf_inner","crf_outer","crfscan_best_support","crfscan_assigned_support","crfscan_assigned_nosupport","crfscan_best_profile","crfscan_assigned_profile","major_id","minor_id"
"20-02692_PRRT_20","1026.0","HIV-1 Subtype G, potential recombinant","3c","86.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype G","86.0","0.0","86.0","0.571","0.286","0.714","G A1 A1 A1 A1 A1 A1 A1 A1 G G G F1 F1","G - - - - - - - - G G G - -","HIV-1 CRF 02_AG","88.0","18.0","70.0","0.571","0.143","0.857","02_AG 02_AG A1 A1 A1 A1 A1 A1 02_AG 02_AG 02_AG 02_AG 02_AG 02_AG","- - - - - - - - - - - - 02_AG 02_AG","",""
"20-02693_PRRT_20","1026.0","HIV-1 Subtype B","1a","100.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype B","100.0","2.0","98.0","1.0","0.714","0.286","B B B B B B B B B B B B B B","B B B - B - - B - B B B B B","HIV-1 Subtype B","77.0","55.44","21.56","","","","","","B","B"
"20-02694_PRRT_20","1026.0","HIV-1 Subtype A (A1)","1a","100.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype A (A1)","100.0","89.0","11.0","1.0","1.0","0.0","A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1","A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1","HIV-1 Subtype A (A1)","100.0","32.0","68.0","","","","","","A1","A1"
"20-02695_PRRT_20","1026.0","HIV-1 CRF 06_CPX","4","93.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype G","93.0","0.0","93.0","0.5","0.357","0.643","F1 A1 A1 A1 A1 A1 G A1 A1 G G G G G","- - - - - - G - - G G G G -","HIV-1 CRF 06_CPX","93.0","13.02","79.98","1.0","0.929","0.071","06_CPX 06_CPX 06_CPX 06_CPX 06_CPX 06_CPX 06_CPX 06_CPX 06_CPX 06_CPX 06_CPX 06_CPX 06_CPX 06_CPX","- 06_CPX 06_CPX 06_CPX 06_CPX 06_CPX 06_CPX 06_CPX 06_CPX 06_CPX 06_CPX 06_CPX 06_CPX 06_CPX","",""
"20-02697_PRRT_20","1026.0","HIV-1 Subtype A (A1)","1b","100.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype A (A1)","100.0","75.0","25.0","1.0","1.0","0.0","A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1","A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1","HIV-1 Subtype A (A1)","100.0","13.0","87.0","","","","","","",""
"20-02698_PRRT_20","1026.0","HIV-1 Subtype B","1b","97.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype B","97.0","0.0","97.0","0.929","0.643","0.357","B B B B B B B B B D B B B B","B B B B B - - - - - B B B B","HIV-1 Subtype B","58.0","28.42","29.58","","","","","","",""
"20-02699_PRRT_20","1026.0","HIV-1 Subtype B","1b","88.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype B","88.0","0.0","88.0","0.929","0.214","0.786","B B B B B B B F1 B B B B B B","B - - - - - - - - - - B - B","HIV-1 Subtype B","33.0","11.88","21.12","","","","","","",""
"20-02700_PRRT_20","1026.0","HIV-1 Subtype B","1a","100.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype B","100.0","6.0","94.0","1.0","1.0","0.0","B B B B B B B B B B B B B B","B B B B B B B B B B B B B B","HIV-1 Subtype B","89.0","89.0","0.0","","","","","","B","B"
"20-02701_PRRT_20","1026.0","HIV-1 Subtype B","1b","95.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype B","95.0","0.0","95.0","1.0","0.5","0.5","B B B B B B B B B B B B B B","B B - - - - B - - - B B B B","HIV-1 Subtype B","50.0","31.0","19.0","","","","","","",""
"20-02704_PRRT_20","1026.0","Recombinant of H, G","2a","","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype H","94.0","0.0","94.0","0.714","0.714","0.214","G A1 A1 A1 H H H H H H H H H H","G - - - H H H H H H H H H H","HIV-1 Subtype H","94.0","0.0","94.0","","","","","","",""
"20-02705_PRRT_20","1026.0","HIV-1 Subtype A (01_AE)","1a","91.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype A (A1)","100.0","2.0","98.0","1.0","1.0","0.0","A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1","A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1","HIV-1 CRF 01_AE","91.0","29.0","62.0","0.929","0.786","0.214","01_AE 01_AE 01_AE 01_AE 01_AE 01_AE 01_AE 01_AE 01_AE 01_AE A1 01_AE 01_AE 01_AE","01_AE 01_AE 01_AE 01_AE 01_AE 01_AE 01_AE 01_AE - - - 01_AE 01_AE 01_AE","A1","01_AE"
"20-02707_PRRT_20","1026.0","HIV-1 Subtype A (01_AE)","1a","99.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype A (A1)","100.0","1.0","99.0","1.0","0.929","0.071","A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1","A1 - A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1","HIV-1 CRF 01_AE","99.0","71.0","28.0","0.929","0.786","0.214","01_AE 01_AE 01_AE 01_AE 01_AE 01_AE 01_AE 01_AE A1 01_AE 01_AE 01_AE 01_AE 01_AE","01_AE 01_AE 01_AE 01_AE 01_AE 01_AE 01_AE - - - 01_AE 01_AE 01_AE 01_AE","A1","01_AE"
"20-02709_PRRT_20","1026.0","Recombinant of B, G","2a","","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype G","27.0","0.0","27.0","0.429","0.071","0.857","G D A1 A1 D B F1 F1 F1 F1 B F1 F1 B","G - - - - - - - - - B - - -","HIV-1 CRF 18_cpx","38.0","0.38","37.62","","","","","","",""
"20-02710_PRRT_20","1026.0","HIV-1 Subtype B","1b","82.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype B","82.0","0.0","82.0","0.929","0.571","0.429","B B B B B B B F1 B B B B B B","B B B - B - - - - - B B B B","HIV-1 Subtype B","39.0","26.0","13.0","","","","","","",""
"20-02711_PRRT_20","1026.0","HIV-1 Subtype B","1b","100.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype B","100.0","0.0","100.0","1.0","0.5","0.5","B B B B B B B B B B B B B B","B B B - B - - - - - - B B B","HIV-1 Subtype B","49.0","16.17","32.83","","","","","","",""
"20-02714_PRRT_20","1026.0","HIV-1 Subtype A (A1)","1a","100.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype A (A1)","100.0","6.0","94.0","1.0","0.714","0.286","A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1","- - - - A1 A1 A1 A1 A1 A1 A1 A1 A1 A1","HIV-1 Subtype A (A1)","83.0","83.0","0.0","","","","","","A1","A1"
"20-02716_PRRT_20","1026.0","HIV-1 Subtype B-like","6c","95.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype B","95.0","0.0","95.0","0.786","0.571","0.429","B B B B B B B F1 F1 F1 B B B B","- - B - B B B - - - B B B B","HIV-1 Subtype B","33.0","14.3","18.7","","","","","","",""
"20-02717_PRRT_20","1026.0","HIV-1 Subtype B-like","6c","99.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype B","99.0","0.0","99.0","0.714","0.429","0.571","B B B B B B F1 F1 F1 F1 B B B B","B - B - B - - - - - - B B B","HIV-1 Subtype B","41.0","16.81","24.19","","","","","","",""
"20-02718_PRRT_20","1026.0","HIV-1 Subtype B-like","6c","89.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype B","89.0","0.0","89.0","0.786","0.5","0.5","B B B B B B B B F1 F1 B B F1 B","B - B B B - - - - - B B - B","HIV-1 Subtype B","46.0","15.64","30.36","","","","","","",""
"20-02719_PRRT_20","1026.0","HIV-1 Subtype B","1a","99.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype B","99.0","0.0","99.0","1.0","0.786","0.214","B B B B B B B B B B B B B B","B - B - B B B B B B B B - B","HIV-1 Subtype B","72.0","62.64","9.36","","","","","","B","B"
"20-02720_PRRT_20","1026.0","HIV-1 Subtype B-like","6c","92.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype B","92.0","0.0","92.0","0.857","0.357","0.643","B B B B B B B F1 B D B B B B","B - - - - - - - - - B B B B","HIV-1 Subtype B","45.0","43.0","2.0","","","","","","",""
"20-02721_PRRT_20","1026.0","HIV-1 Subtype F (F1)","1a","100.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype F (F1)","100.0","7.0","93.0","1.0","1.0","0.0","F1 F1 F1 F1 F1 F1 F1 F1 F1 F1 F1 F1 F1 F1","F1 F1 F1 F1 F1 F1 F1 F1 F1 F1 F1 F1 F1 F1","HIV-1 Subtype F (F1)","98.0","98.0","0.0","","","","","","F1","F1"
"20-02722_PRRT_20","1026.0","HIV-1 Subtype F (F1)","1a","100.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype F (F1)","100.0","4.0","96.0","1.0","1.0","0.0","F1 F1 F1 F1 F1 F1 F1 F1 F1 F1 F1 F1 F1 F1","F1 F1 F1 F1 F1 F1 F1 F1 F1 F1 F1 F1 F1 F1","HIV-1 Subtype F (F1)","93.0","93.0","0.0","","","","","","F1","F1"
"20-02775_PRRT_20","1026.0","HIV-1 Subtype B","1b","96.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype B","96.0","0.96","95.04","1.0","0.571","0.429","B B B B B B B B B B B B B B","B B - - B - B - - - B B B B","HIV-1 Subtype B","43.0","30.0","13.0","","","","","","",""
"PK104_FS6_23_MiS92_S49_PRRT_20","1026.0","HIV-1 Subtype B","1a","100.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype B","100.0","63.0","37.0","1.0","1.0","0.0","B B B B B B B B B B B B B B","B B B B B B B B B B B B B B","HIV-1 Subtype B","98.0","98.0","0.0","","","","","","B","B"
